🕘️更新时间,#genre#
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
中天亚洲台,http://ku9.fr.to/smt.php?id=ctiasia_twn
中天亚洲台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571212&extension=ts&play_token=yaoffzUbUJ
中天新闻台,http://cdn.iptv8k.top/dl/jspd.php?id=1
中天新闻台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
中视新闻,http://ku9.fr.to/smt.php?id=zhongshinews_twn
亚洲旅游,http://37.27.111.214:8080/live/10/hls.m3u8
凤凰中文,https://k44991.kylintv.tv/live/pxna_iphone.m3u8
凤凰中文,http://120.55.49.231:3095/rtp/233.50.200.191:5140
凤凰资讯,https://k44991.kylintv.tv/live/pxinhd_iphone.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://120.55.49.231:3095/rtp/233.50.200.192:5140
华视新闻,http://37.27.111.214:8080/live/8/hls.m3u8
台视新闻,https://live.wcetv.com/hls/master-ttvnews.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
台视新闻,http://ku9.fr.to/smt.php?id=ttvnews_twn
寰宇新闻,http://ku9.fr.to/smt.php?id=huanyuxinwen_twn
寰宇新闻,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
无线星河,https://www.mytvsuper.xyz/tvb/xinghe/stream.m3u8
星空卫视,http://218.202.220.2:5000/nn_live.ts?id=STARTV
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,http://quan2018.mycloudnas.com:51888/play/a016/index.m3u8
民视台湾,http://37.27.111.214:8080/live/5/hls.m3u8
民视台湾,http://ku9.fr.to/smt.php?id=ftvtaiwan_twn
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8?blog.ntnas.top
民视第一,http://37.27.111.214:8080/live/4/hls.m3u8
猪哥亮歌厅台,http://37.27.111.214:8080/live/35/hls.m3u8
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40
纬来体育,http://ku9.fr.to/smt.php?id=videolandsport
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来育乐,rtmp://220.130.201.73/sat/tv701
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40
翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
翡翠台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941619&extension=ts&play_token=p2yEuU1aFS
非凡新闻,rtmp://f13h.mine.nu/sat/tv581
非凡新闻,http://ku9.fr.to/smt.php?id=feifannews_twn
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
龙华戏剧,http://ku9.fr.to/smt.php?id=lunghuaxiju_twn
龙华戏剧,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=litv-longturn18
